date,name,close
2026-02-05,資訊服務類指數,198.06
2026-02-05,通信網路類指數,189.01
2026-02-05,造紙類指數,248.49
2026-02-05,運動休閒類指數,68.59
2026-02-05,金融保險類指數,2439.11
2026-02-05,鋼鐵類指數,123.32
2026-02-05,電器電纜類指數,108.63
2026-02-05,電子工業類指數,1939.15
2026-02-05,電子通路類指數,259.88
2026-02-05,電子零組件類指數,482.47
2026-02-05,電子類兩倍槓桿指數,173187.15
2026-02-05,電子類反向指數,1242.06
2026-02-05,電機機械類指數,487.11
2026-02-05,電腦及週邊設備類指數,295.9
2026-02-05,食品類指數,1966.89
2026-02-06,光電類指數,40.5
2026-02-06,其他電子類指數,210.73
2026-02-06,其他類指數,266.61
2026-02-06,化學生技醫療類指數,151.01
2026-02-06,化學類指數,159.05
2026-02-06,半導體類指數,1058.4
2026-02-06,塑膠化工類指數,733.32
2026-02-06,塑膠類指數,171.08
2026-02-06,寶島股價指數,35382.25
2026-02-06,小型股300指數,11350.57
2026-02-06,居家生活類指數,111.68
2026-02-06,建材營造類指數,462.84
2026-02-06,數位雲端類指數,38.17
2026-02-06,未含金融指數,28289.59
2026-02-06,未含金融電子指數,14035.89
2026-02-06,未含電子指數,19984.0
2026-02-06,機電類指數,10748.77
2026-02-06,橡膠類指數,186.02
2026-02-06,水泥窯製類指數,598.31
2026-02-06,水泥類指數,126.79
2026-02-06,汽車類指數,309.08
2026-02-06,油電燃氣類指數,68.74
2026-02-06,玻璃陶瓷類指數,112.44
2026-02-06,生技醫療類指數,89.21
2026-02-06,發行量加權股價指數,31782.92
2026-02-06,紡織纖維類指數,521.25
2026-02-06,綠能環保類指數,106.43
2026-02-06,臺指反向一倍指數,1910.1
2026-02-06,臺指日報酬兩倍指數,112077.48
2026-02-06,臺灣50指數,28959.74
2026-02-06,臺灣50權重上限30%指數,22739.11
2026-02-06,臺灣中型100指數,26104.12
2026-02-06,臺灣公司治理100指數,19835.89
2026-02-06,臺灣就業99指數,18449.54
2026-02-06,臺灣發達指數,12970.91
2026-02-06,臺灣資訊科技指數,60316.1
2026-02-06,臺灣高股息指數,10377.06
2026-02-06,臺灣高薪100指數,15109.83
2026-02-06,航運類指數,180.04
2026-02-06,觀光餐旅類指數,106.42
2026-02-06,貿易百貨類指數,236.03
2026-02-06,資訊服務類指數,196.26
2026-02-06,通信網路類指數,190.8
2026-02-06,造紙類指數,247.85
2026-02-06,運動休閒類指數,67.58
2026-02-06,金融保險類指數,2434.27
2026-02-06,鋼鐵類指數,121.01
2026-02-06,電器電纜類指數,104.75
2026-02-06,電子工業類指數,1942.46
2026-02-06,電子通路類指數,257.61
2026-02-06,電子零組件類指數,475.59
2026-02-06,電子類兩倍槓桿指數,173778.39
2026-02-06,電子類反向指數,1239.94
2026-02-06,電機機械類指數,474.23
2026-02-06,電腦及週邊設備類指數,295.9
2026-02-06,食品類指數,1972.54
2026-02-09,光電類指數,40.17
2026-02-09,其他電子類指數,213.92
2026-02-09,其他類指數,267.28
2026-02-09,化學生技醫療類指數,150.44
2026-02-09,化學類指數,160.26
2026-02-09,半導體類指數,1084.58
2026-02-09,塑膠化工類指數,747.93
2026-02-09,塑膠類指數,180.3
2026-02-09,寶島股價指數,36076.16
2026-02-09,小型股300指數,11456.7
2026-02-09,居家生活類指數,111.49
2026-02-09,建材營造類指數,464.4
2026-02-09,數位雲端類指數,38.05
2026-02-09,未含金融指數,28865.97
2026-02-09,未含金融電子指數,14164.22
2026-02-09,未含電子指數,20181.32
2026-02-09,機電類指數,10990.25
2026-02-09,橡膠類指數,185.61
